source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,text_spanish,_sentence_text_spanish
BHL_789_sample_German_20.0.txt,BHL_789_sample_German_20.0.txt_3949-4146,3981,4002,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3981, end=4002, sentimentcategory=4)",in grossen Colo- nien,"Diese hübsche Zwergmöve sah ich in grossen Colo- nien an verschiedenen Stellen auf der an Seen und Inseln reichen , rechten Seite des Canals , welcher von Schlüssel- burg nach Novaja Ladoga führt .",4,en grandes colonias,"Esta bonita gaviota enana la vi en grandes colonias en diferentes lugares a lo largo del lado derecho del canal que va desde Schlüsselburg hasta Novaya Ladoga, rico en lagos e islas."
BHL_789_sample_German_20.0.txt,BHL_789_sample_German_20.0.txt_4147-4348,4200,4211,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=4200, end=4211, sentimentcategory=3)",schwimmende,"Beim Dorfe Dubno wurden anfangs Juni mehrere beinahe schwimmende Inseln unter- sucht , die von Wasserpflanzen und Schlamm gebildet waren , oft so lose , dass man nicht ohne Gefahr darauf gehen konnte .",3,flotante,"En el pueblo de Dubno, a principios de junio, se investigaron varias islas casi flotantes formadas por plantas acuáticas y barro, a menudo tan sueltas que no se podía caminar sobre ellas sin peligro."
BHL_789_sample_German_20.0.txt,BHL_789_sample_German_20.0.txt_8069-8229,8147,8155,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=8147, end=8155, sentimentcategory=4)",häufiger,"Es ist jedoch wahrschein- lich , dass sie später im Jahre , wenn die Insecten häufiger werden , sich ebenso wie Larus ridibundus mehr zu dieser Nahrung halten .",4,más frecuente,"Es probable que más adelante en el año, cuando los insectos sean más frecuentes, se alimenten de esta comida al igual que Larus ridibundus."
BHL_789_sample_German_20.0.txt,BHL_789_sample_German_20.0.txt_9625-9713,9679,9697,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9679, end=9697, entitycategory=FAUNA, sentimentcategory=2)",einem andern Vogel,"Ich schoss ein Exemplar , fand aber , dass ich es mit einem andern Vogel zu thun hatte .",2,otro pájaro,"Disparé a un ejemplar, pero me di cuenta de que estaba tratando con otro pájaro."
BHL_789_sample_German_20.0.txt,BHL_789_sample_German_20.0.txt_14926-15099,14953,14972,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=14953, end=14972, sentimentcategory=4)",schwer zugänglichen,"Sie hatten ihre Jungen auf schwer zugänglichen Wasserpfützen , und die Alten flogen unauf- hörlich nach einem nahegelegenen Arm der Dwina und holten Fische für ihre Jungen .",4,de difícil acceso,"Traduce esta oración al español: Tenían a sus crías en charcos de agua de difícil acceso, y los adultos volaban constantemente hacia un brazo cercano del río Dwina para traer peces a sus crías."
BHL_789_sample_German_20.0.txt,BHL_789_sample_German_20.0.txt_16821-17294,17142,17156,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=17142, end=17156, sentimentcategory=4)",so überzeugend,"Die alten gleichzeitig geschossenen Männchen zeichneten sich durch glänzenderes Roth aus , weil die secundären Strahlen des Winterkleides meistens abgefallen waren . ( Die von Mewes gegebene Erklärung für das höhere Roth im Frühjahr und Sommer bei verschiedenen Finken und manchen anderen Vögeln und andere Färbungen ist so überzeugend und klar^ stimmt auch so ganz mit den Wirkungen sehr warmer Sommer überein , dass man die Richtigkeit derselben wohl anerkennen muss , v.",4,tan convincente,"Los machos disparados simultáneamente se distinguían por un rojo más brillante, ya que las plumas secundarias del plumaje invernal generalmente habían caído. La explicación dada por Mewes para el rojo más intenso en primavera y verano en diferentes pinzones y algunas otras aves, y otras coloraciones, es tan convincente y clara, y concuerda tan completamente con los efectos de veranos muy cálidos, que se debe reconocer la corrección de la misma."
BHL_NA_IAA.txt,BHL_NA_IAA.txt_124-437,124,139,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=124, end=139, entitycategory=PERSON, sentimentcategory=3)",De Heer Catesby,"De Heer Catesby heeft, in zyne natuurlyke Hiftorie van Karolina, de-  zen vogel ook naar het leven afgebeeld en befchrevcn (*) Men zegt,  dat hy zyn nefl in 't kreupelhout en de bomen maakt ; dog daarin zo ei-  genzinnig is dat als iemant 'er by komt en de eijeren bekykt, hy hec  nelt verlaat en noit weder komt.",3,El Señor Catesby,"El Señor Catesby ha representado y descrito a este pájaro en su Historia Natural de Carolina. Se dice que construye su nido en la maleza y los árboles; sin embargo, es tan caprichoso que si alguien se acerca y mira los huevos, abandona el nido y nunca regresa."
BHL_NA_IAA.txt,BHL_NA_IAA.txt_124-437,198,203,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=198, end=203, entitycategory=FAUNA, sentimentcategory=3)",vogel,"De Heer Catesby heeft, in zyne natuurlyke Hiftorie van Karolina, de-  zen vogel ook naar het leven afgebeeld en befchrevcn (*) Men zegt,  dat hy zyn nefl in 't kreupelhout en de bomen maakt ; dog daarin zo ei-  genzinnig is dat als iemant 'er by komt en de eijeren bekykt, hy hec  nelt verlaat en noit weder komt.",3,pájaro,"El Señor Catesby ha representado y descrito a este pájaro en su Historia Natural de Carolina. Se dice que construye su nido en la maleza y los árboles; sin embargo, es tan caprichoso que si alguien se acerca y mira los huevos, abandona el nido y nunca regresa."
BHL_NA_IAA.txt,BHL_NA_IAA.txt_1052-1157,1065,1078,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=1065, end=1078, entitycategory=FAUNA, sentimentcategory=3)",Blokkinghirds,"Men noemt ze Blokkinghirds of Spotvogels, om dat ze  het geluid van byna alle de vogels weten na te doen.",3,Blokkinghirds,"Se les llama Blokkinghirds o Spotvogels, porque son capaces de imitar el sonido de casi todas las aves."
BHL_NA_IAA.txt,BHL_NA_IAA.txt_3204-3335,3309,3334,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3309, end=3334, sentimentcategory=3)",van verfchillende grootte,"Zy flaan tame-  lyk ver van malkander , aan den enen kant aan de rtraat en aan den ande-  ren aan tuinen van verfchillende grootte.",3,de diferentes tamaños,"Zy flaan tame- lyk ver van malkander, aan den enen kant aan de straat en aan den andere aan tuinen van verschillende grootte.

Se encuentran bastante separadas entre sí, en un lado junto a la calle y en el otro lado junto a jardines de diferentes tamaños."
BHL_NA_IAA.txt,BHL_NA_IAA.txt_3362-3405,3373,3404,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=3373, end=3404, sentimentcategory=5)",wordt voor zeer gezond gehouden,De  plaats wordt voor zeer gezond gehouden.,5,se considera muy saludable,La ubicación se considera muy saludable.
IT_2_sample.txt,IT_2_sample.txt_341-852,632,638,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=632, end=638, sentimentcategory=2)",unhurt,"Every one knows the story of the Horatii and the Curiatii : how these hapless brothers and cousins fought in sight of both armies with a bravery worthy of the stake ; and how , at length , when two of the Roman heroes were slain , and all the Albans were wounded , the third Roman , who was unhurt , feigned to fly , and thus separating his enemies , who followed him as well as their failing strength would permit , easily despatched them one after the other , and thus gained the victory for the Roman cause .",2,ileso,"Todos conocen la historia de los Horacios y los Curiacios: cómo estos desafortunados hermanos y primos lucharon a la vista de ambos ejércitos con una valentía digna de la apuesta; y cómo, finalmente, cuando dos de los héroes romanos fueron abatidos, y todos los albanos resultaron heridos, el tercer romano, que estaba ileso, fingió huir, y así separando a sus enemigos, que lo seguían según les permitía su fuerza menguante, los despachó fácilmente uno tras otro, y así obtuvo la victoria para la causa romana."
IT_2_sample.txt,IT_2_sample.txt_341-852,720,742,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=720, end=742, sentimentcategory=1)",their failing strength,"Every one knows the story of the Horatii and the Curiatii : how these hapless brothers and cousins fought in sight of both armies with a bravery worthy of the stake ; and how , at length , when two of the Roman heroes were slain , and all the Albans were wounded , the third Roman , who was unhurt , feigned to fly , and thus separating his enemies , who followed him as well as their failing strength would permit , easily despatched them one after the other , and thus gained the victory for the Roman cause .",1,su fuerza fallida,"Cada uno conoce la historia de los Horacios y los Curiacios: cómo estos desafortunados hermanos y primos lucharon a la vista de ambos ejércitos con una valentía digna de la apuesta; y cómo, finalmente, cuando dos de los héroes romanos fueron muertos, y todos los albanos resultaron heridos, el tercer romano, que estaba ileso, fingió huir, y así separando a sus enemigos, que lo seguían lo mejor que su fuerza fallida les permitía, los despachó fácilmente uno tras otro, y así obtuvo la victoria para la causa romana."
IT_2_sample.txt,IT_2_sample.txt_853-1418,898,909,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=898, end=909, sentimentcategory=2)",independent,"This terrible tragedy , which terminated the independent existence of the Alban power , took place in the fields around here ; and on the right-hand side of the road are three huge circular mounds , overgrown with long rich grass , planted with tall cypress and ilex trees , and surrounded at the foot with a wall of huge peperino blocks , which antiquarians have determined to be the tombs of the five slaughtered combatants - the farther mound being that of the two Horatii , the second that of one of the Curiatii , and the third that of the other two Curiatii .",2,independiente,"Esta terrible tragedia, que puso fin a la existencia independiente del poder albanés, tuvo lugar en los campos de por aquí; y en el lado derecho de la carretera hay tres enormes montículos circulares, cubiertos de larga y rica hierba, plantados con altos cipreses y encinas, y rodeados en la base con un muro de enormes bloques de peperino, que los arqueólogos han determinado que son las tumbas de los cinco combatientes masacrados: el montículo más lejano es el de los dos Horacios, el segundo es el de uno de los Curacios, y el tercero es el de los otros dos Curacios."
IT_2_sample.txt,IT_2_sample.txt_853-1418,1029,1033,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1029, end=1033, sentimentcategory=4)",huge,"This terrible tragedy , which terminated the independent existence of the Alban power , took place in the fields around here ; and on the right-hand side of the road are three huge circular mounds , overgrown with long rich grass , planted with tall cypress and ilex trees , and surrounded at the foot with a wall of huge peperino blocks , which antiquarians have determined to be the tombs of the five slaughtered combatants - the farther mound being that of the two Horatii , the second that of one of the Curiatii , and the third that of the other two Curiatii .",4,enorme,"Esta terrible tragedia, que puso fin a la existencia independiente del poder albanés, tuvo lugar en los campos de por aquí; y en el lado derecho de la carretera hay tres enormes montículos circulares, cubiertos de larga y rica hierba, plantados con altos cipreses y encinas, y rodeados en la base con un muro de enormes bloques de peperino, que los arqueólogos han determinado que son las tumbas de los cinco combatientes masacrados: el montículo más lejano es el de los dos Horacios, el segundo es el de uno de los Curacios, y el tercero es el de los otros dos Curacios."
IT_2_sample.txt,IT_2_sample.txt_1779-2012,1819,1823,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1819, end=1823, sentimentcategory=4)",huge,"For more than twenty-five centuries the huge tent-like mounds have stood , so strikingly different in character from all the other sepulchral monuments of the Appian Way ; preserved by the reverential care of successive generations .",4,enorme,"Durante más de veinticinco siglos, los enormes montículos en forma de tienda han permanecido, tan notablemente diferentes en carácter de todos los demás monumentos sepulcrales de la Vía Apia; preservados por el cuidado reverencial de generaciones sucesivas."
